fecha,fuente,temperatura,salinidad,clorofila_ug_l,oxigeno_mg_l,turbidez_ftu,transparencia_m
2022-09-07,upct,28.303556539472147,43.60349320673121,0.7072673610042911,5.60855494321836,1.5044387871066116,3.991666666666667
2022-09-12,imida,28.325000000000003,43.5,0.595,6.140000000000001,0.525,
2022-09-15,upct,27.804003968181245,43.42266516130205,0.5748852961134888,4.994785064007924,1.149611647066485,3.5666666666666664
2022-09-20,imida,26.675,43.58,0.71,4.949999999999999,0.515,
2022-09-21,upct,26.57959913665903,43.430333869641196,0.677815602153589,5.35430668540871,1.4254316380494754,3.516666666666666
2022-09-27,imida,25.25,43.195,2.5149999999999997,5.58,2.3449999999999998,
2022-09-29,upct,24.432822259270154,43.055499304087604,1.83756642481781,5.703515092099193,1.8098038853496778,3.375
2022-10-04,imida,23.729999999999997,43.405,0.835,5.54,0.525,
2022-10-05,upct,23.46995882082102,43.045271157368006,1.3757998624669323,5.924416785935841,1.6051270915174112,3.4
2022-10-10,imida,23.45,42.010000000000005,6.765,6.23,8.43,
2022-10-11,upct,23.16038446308234,42.37629877668352,1.8727916333834653,6.254530299437911,1.3393109742696832,3.233333333333334
2022-10-18,upct,23.270313473161355,42.14989138762484,1.1402185454093514,6.192574215712203,1.0788388378837004,3.816666666666667
2022-10-19,imida,23.27,42.695,1.2999999999999998,5.885,0.41500000000000004,
2022-10-26,upct,23.474187548128775,42.130648698401565,1.1970429654438817,6.243300720405,1.103877374012472,3.533333333333333
2022-11-02,imida,23.065,42.349999999999994,1.1600000000000001,5.58,0.685,
2022-11-02,upct,23.0583525885107,42.22880374626659,0.9223645228870886,6.171199776209398,1.0558857504094499,3.85
2022-11-08,imida,21.195,42.54,2.185,6.155,0.835,
2022-11-09,upct,20.863053172261715,42.37552524038164,2.519005161262235,6.94083301752002,0.9929217619160703,3.633333333333333
2022-11-14,imida,20.15,42.485,1.94,6.545,0.5,
2022-11-17,upct,20.05849040081978,42.282993188348044,0.8057281742250414,6.200716337959382,0.7136658077995333,4.05
2022-11-24,upct,17.258688138249028,42.13467008618029,1.0222786531291959,7.129169974668879,0.9298455824022185,4.166666666666667
2022-12-01,upct,15.569854830055972,42.25131877409592,1.3753597951244092,7.348632408466964,0.8224468583006949,4.116666666666666
